Name,Email,Join Time,Leave Time,Duration,Role,Week,Training Type,Source File,Date,Attendance Status
Justin Flores,justin.flores@msc.com,2026-02-25 18:03:00,2026-02-25 18:49:00,46,Participant,Week 1,Cloud Training,08-Aug-2024.csv,08-Aug-2024,Attended
Natalie Collins,natalie.collins@msc.com,2026-02-25 18:55:00,2026-02-25 20:00:00,65,Participant,Week 1,Cloud Training,08-Aug-2024.csv,08-Aug-2024,Attended
Ethan Edwards,ethan.edwards@msc.com,2026-02-25 18:22:00,2026-02-25 19:54:00,92,Participant,Week 1,Cloud Training,08-Aug-2024.csv,08-Aug-2024,Attended
Aria Turner,aria.turner@msc.com,2026-02-25 18:14:00,2026-02-25 19:43:00,89,Participant,Week 1,Cloud Training,08-Aug-2024.csv,08-Aug-2024,Attended
James Williams,james.williams@msc.com,2026-02-25 18:14:00,2026-02-25 19:52:00,98,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Sarah Johnson,sarah.johnson@msc.com,2026-02-25 18:11:00,2026-02-25 19:28:00,77,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Michael Brown,michael.brown@msc.com,2026-02-25 18:15:00,2026-02-25 20:00:00,105,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Emily Davis,emily.davis@msc.com,2026-02-25 18:26:00,2026-02-25 18:52:00,26,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Not Attended
John Miller,john.miller@msc.com,2026-02-25 18:22:00,2026-02-25 18:32:00,10,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Not Attended
Olivia Garcia,olivia.garcia@msc.com,2026-02-25 18:27:00,2026-02-25 18:52:00,25,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Not Attended
David Martinez,david.martinez@msc.com,2026-02-25 18:07:00,2026-02-25 19:30:00,83,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Emma Wilson,emma.wilson@msc.com,2026-02-25 18:19:00,2026-02-25 19:38:00,79,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Daniel Anderson,daniel.anderson@msc.com,2026-02-25 18:00:00,2026-02-25 18:27:00,27,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Not Attended
Sophia Thomas,sophia.thomas@msc.com,2026-02-25 18:24:00,2026-02-25 18:36:00,12,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Not Attended
Robert Taylor,robert.taylor@msc.com,2026-02-25 18:32:00,2026-02-25 19:03:00,31,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Mia Lee,mia.lee@msc.com,2026-02-25 18:19:00,2026-02-25 18:57:00,38,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
William Harris,william.harris@msc.com,2026-02-25 18:01:00,2026-02-25 19:23:00,82,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Isabella Clark,isabella.clark@msc.com,2026-02-25 18:29:00,2026-02-25 19:33:00,64,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Joseph Lewis,joseph.lewis@msc.com,2026-02-25 18:05:00,2026-02-25 18:29:00,24,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Not Attended
Charlotte Robinson,charlotte.robinson@msc.com,2026-02-25 18:45:00,2026-02-25 19:55:00,70,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Benjamin Young,benjamin.young@msc.com,2026-02-25 18:29:00,2026-02-25 19:04:00,35,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Amelia Hall,amelia.hall@msc.com,2026-02-25 18:45:00,2026-02-25 20:00:00,75,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Samuel King,samuel.king@msc.com,2026-02-25 18:09:00,2026-02-25 19:26:00,77,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Abigail Scott,abigail.scott@msc.com,2026-02-25 18:45:00,2026-02-25 19:57:00,72,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Alexander Green,alexander.green@msc.com,2026-02-25 18:51:00,2026-02-25 20:00:00,69,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Harper Adams,harper.adams@msc.com,2026-02-25 18:14:00,2026-02-25 19:29:00,75,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Christopher Baker,christopher.baker@msc.com,2026-02-25 18:17:00,2026-02-25 19:02:00,45,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Lily Gonzalez,lily.gonzalez@msc.com,2026-02-25 18:41:00,2026-02-25 20:00:00,79,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Matthew Nelson,matthew.nelson@msc.com,2026-02-25 18:06:00,2026-02-25 20:00:00,114,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Chloe Carter,chloe.carter@msc.com,2026-02-25 18:25:00,2026-02-25 20:00:00,95,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Anthony Mitchell,anthony.mitchell@msc.com,2026-02-25 18:34:00,2026-02-25 19:18:00,44,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Grace Perez,grace.perez@msc.com,2026-02-25 18:53:00,2026-02-25 20:00:00,67,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Joshua Moore,joshua.moore@msc.com,2026-02-25 18:43:00,2026-02-25 20:00:00,77,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Ella White,ella.white@msc.com,2026-02-25 18:45:00,2026-02-25 20:00:00,75,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Andrew Ramirez,andrew.ramirez@msc.com,2026-02-25 18:57:00,2026-02-25 20:00:00,63,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Zoe Walker,zoe.walker@msc.com,2026-02-25 18:57:00,2026-02-25 20:00:00,63,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Nicholas Allen,nicholas.allen@msc.com,2026-02-25 18:51:00,2026-02-25 20:00:00,69,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Layla Rivera,layla.rivera@msc.com,2026-02-25 18:01:00,2026-02-25 19:33:00,92,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Ryan Hill,ryan.hill@msc.com,2026-02-25 18:40:00,2026-02-25 19:52:00,72,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Hannah Wright,hannah.wright@msc.com,2026-02-25 18:34:00,2026-02-25 18:48:00,14,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Not Attended
Justin Flores,justin.flores@msc.com,2026-02-25 18:03:00,2026-02-25 18:29:00,26,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Not Attended
Natalie Collins,natalie.collins@msc.com,2026-02-25 18:05:00,2026-02-25 19:22:00,77,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Ethan Edwards,ethan.edwards@msc.com,2026-02-25 18:11:00,2026-02-25 19:40:00,89,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
Aria Turner,aria.turner@msc.com,2026-02-25 18:02:00,2026-02-25 18:33:00,31,Participant,Week 1,Cloud Training,09-Aug-2024.csv,09-Aug-2024,Attended
James Williams,james.williams@msc.com,2026-02-25 18:14:00,2026-02-25 20:00:00,106,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Sarah Johnson,sarah.johnson@msc.com,2026-02-25 18:44:00,2026-02-25 19:36:00,52,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Michael Brown,michael.brown@msc.com,2026-02-25 18:55:00,2026-02-25 19:41:00,46,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Emily Davis,emily.davis@msc.com,2026-02-25 18:26:00,2026-02-25 20:00:00,94,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
John Miller,john.miller@msc.com,2026-02-25 18:48:00,2026-02-25 20:00:00,72,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Olivia Garcia,olivia.garcia@msc.com,2026-02-25 18:17:00,2026-02-25 18:30:00,13,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Not Attended
David Martinez,david.martinez@msc.com,2026-02-25 18:15:00,2026-02-25 20:00:00,105,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Emma Wilson,emma.wilson@msc.com,2026-02-25 18:24:00,2026-02-25 19:37:00,73,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Daniel Anderson,daniel.anderson@msc.com,2026-02-25 18:33:00,2026-02-25 19:10:00,37,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Sophia Thomas,sophia.thomas@msc.com,2026-02-25 19:00:00,2026-02-25 20:00:00,60,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Robert Taylor,robert.taylor@msc.com,2026-02-25 18:56:00,2026-02-25 19:56:00,60,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Mia Lee,mia.lee@msc.com,2026-02-25 18:27:00,2026-02-25 20:00:00,93,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
William Harris,william.harris@msc.com,2026-02-25 18:19:00,2026-02-25 19:42:00,83,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Isabella Clark,isabella.clark@msc.com,2026-02-25 18:10:00,2026-02-25 18:16:00,6,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Not Attended
Joseph Lewis,joseph.lewis@msc.com,2026-02-25 18:24:00,2026-02-25 19:09:00,45,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Charlotte Robinson,charlotte.robinson@msc.com,2026-02-25 18:38:00,2026-02-25 19:23:00,45,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Benjamin Young,benjamin.young@msc.com,2026-02-25 18:48:00,2026-02-25 19:03:00,15,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Not Attended
Amelia Hall,amelia.hall@msc.com,2026-02-25 18:58:00,2026-02-25 20:00:00,62,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Samuel King,samuel.king@msc.com,2026-02-25 18:54:00,2026-02-25 19:43:00,49,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Abigail Scott,abigail.scott@msc.com,2026-02-25 18:24:00,2026-02-25 20:00:00,96,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Alexander Green,alexander.green@msc.com,2026-02-25 18:52:00,2026-02-25 20:00:00,68,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Harper Adams,harper.adams@msc.com,2026-02-25 18:44:00,2026-02-25 18:49:00,5,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Not Attended
Christopher Baker,christopher.baker@msc.com,2026-02-25 18:43:00,2026-02-25 20:00:00,77,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Lily Gonzalez,lily.gonzalez@msc.com,2026-02-25 18:37:00,2026-02-25 19:12:00,35,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Matthew Nelson,matthew.nelson@msc.com,2026-02-25 19:00:00,2026-02-25 20:00:00,60,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Chloe Carter,chloe.carter@msc.com,2026-02-25 18:58:00,2026-02-25 20:00:00,62,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Anthony Mitchell,anthony.mitchell@msc.com,2026-02-25 18:38:00,2026-02-25 20:00:00,82,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Grace Perez,grace.perez@msc.com,2026-02-25 18:37:00,2026-02-25 18:48:00,11,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Not Attended
Joshua Moore,joshua.moore@msc.com,2026-02-25 18:25:00,2026-02-25 19:02:00,37,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Ella White,ella.white@msc.com,2026-02-25 18:50:00,2026-02-25 19:37:00,47,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Andrew Ramirez,andrew.ramirez@msc.com,2026-02-25 18:27:00,2026-02-25 20:00:00,93,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Zoe Walker,zoe.walker@msc.com,2026-02-25 18:26:00,2026-02-25 19:38:00,72,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Nicholas Allen,nicholas.allen@msc.com,2026-02-25 18:28:00,2026-02-25 20:00:00,92,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Layla Rivera,layla.rivera@msc.com,2026-02-25 18:57:00,2026-02-25 19:21:00,24,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Not Attended
Ryan Hill,ryan.hill@msc.com,2026-02-25 18:47:00,2026-02-25 19:27:00,40,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Hannah Wright,hannah.wright@msc.com,2026-02-25 18:56:00,2026-02-25 19:25:00,29,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Not Attended
Justin Flores,justin.flores@msc.com,2026-02-25 18:24:00,2026-02-25 19:48:00,84,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Natalie Collins,natalie.collins@msc.com,2026-02-25 18:03:00,2026-02-25 19:28:00,85,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Ethan Edwards,ethan.edwards@msc.com,2026-02-25 18:53:00,2026-02-25 19:34:00,41,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
Aria Turner,aria.turner@msc.com,2026-02-25 18:19:00,2026-02-25 20:00:00,101,Participant,Week 10,Cloud Training,07-Oct-2024.csv,07-Oct-2024,Attended
James Williams,james.williams@msc.com,2026-02-25 18:37:00,2026-02-25 19:46:00,69,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Sarah Johnson,sarah.johnson@msc.com,2026-02-25 18:37:00,2026-02-25 20:00:00,83,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Michael Brown,michael.brown@msc.com,2026-02-25 18:03:00,2026-02-25 18:57:00,54,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Emily Davis,emily.davis@msc.com,2026-02-25 18:13:00,2026-02-25 19:07:00,54,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
John Miller,john.miller@msc.com,2026-02-25 18:01:00,2026-02-25 19:53:00,112,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Olivia Garcia,olivia.garcia@msc.com,2026-02-25 18:13:00,2026-02-25 19:44:00,91,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
David Martinez,david.martinez@msc.com,2026-02-25 18:55:00,2026-02-25 20:00:00,65,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Emma Wilson,emma.wilson@msc.com,2026-02-25 18:25:00,2026-02-25 19:52:00,87,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Daniel Anderson,daniel.anderson@msc.com,2026-02-25 18:31:00,2026-02-25 20:00:00,89,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Sophia Thomas,sophia.thomas@msc.com,2026-02-25 18:39:00,2026-02-25 19:26:00,47,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Robert Taylor,robert.taylor@msc.com,2026-02-25 18:22:00,2026-02-25 19:42:00,80,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Mia Lee,mia.lee@msc.com,2026-02-25 19:00:00,2026-02-25 20:00:00,60,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
William Harris,william.harris@msc.com,2026-02-25 18:10:00,2026-02-25 18:52:00,42,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Isabella Clark,isabella.clark@msc.com,2026-02-25 18:36:00,2026-02-25 20:00:00,84,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Joseph Lewis,joseph.lewis@msc.com,2026-02-25 18:38:00,2026-02-25 18:48:00,10,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Not Attended
Charlotte Robinson,charlotte.robinson@msc.com,2026-02-25 18:28:00,2026-02-25 19:00:00,32,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Benjamin Young,benjamin.young@msc.com,2026-02-25 18:36:00,2026-02-25 20:00:00,84,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Amelia Hall,amelia.hall@msc.com,2026-02-25 18:35:00,2026-02-25 20:00:00,85,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Samuel King,samuel.king@msc.com,2026-02-25 18:56:00,2026-02-25 20:00:00,64,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Abigail Scott,abigail.scott@msc.com,2026-02-25 18:42:00,2026-02-25 19:22:00,40,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Alexander Green,alexander.green@msc.com,2026-02-25 18:32:00,2026-02-25 19:53:00,81,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Harper Adams,harper.adams@msc.com,2026-02-25 18:46:00,2026-02-25 20:00:00,74,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Christopher Baker,christopher.baker@msc.com,2026-02-25 18:51:00,2026-02-25 20:00:00,69,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Lily Gonzalez,lily.gonzalez@msc.com,2026-02-25 18:20:00,2026-02-25 19:45:00,85,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Matthew Nelson,matthew.nelson@msc.com,2026-02-25 18:39:00,2026-02-25 20:00:00,81,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Chloe Carter,chloe.carter@msc.com,2026-02-25 18:36:00,2026-02-25 19:22:00,46,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Anthony Mitchell,anthony.mitchell@msc.com,2026-02-25 18:29:00,2026-02-25 18:58:00,29,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Not Attended
Grace Perez,grace.perez@msc.com,2026-02-25 18:27:00,2026-02-25 19:06:00,39,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Joshua Moore,joshua.moore@msc.com,2026-02-25 18:48:00,2026-02-25 20:00:00,72,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Ella White,ella.white@msc.com,2026-02-25 18:12:00,2026-02-25 19:19:00,67,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Andrew Ramirez,andrew.ramirez@msc.com,2026-02-25 18:40:00,2026-02-25 19:37:00,57,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Zoe Walker,zoe.walker@msc.com,2026-02-25 18:11:00,2026-02-25 19:56:00,105,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Nicholas Allen,nicholas.allen@msc.com,2026-02-25 18:25:00,2026-02-25 19:46:00,81,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Layla Rivera,layla.rivera@msc.com,2026-02-25 18:43:00,2026-02-25 19:11:00,28,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Not Attended
Ryan Hill,ryan.hill@msc.com,2026-02-25 18:07:00,2026-02-25 19:14:00,67,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Hannah Wright,hannah.wright@msc.com,2026-02-25 18:40:00,2026-02-25 19:09:00,29,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Not Attended
Justin Flores,justin.flores@msc.com,2026-02-25 18:12:00,2026-02-25 18:23:00,11,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Not Attended
Natalie Collins,natalie.collins@msc.com,2026-02-25 18:33:00,2026-02-25 19:27:00,54,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Ethan Edwards,ethan.edwards@msc.com,2026-02-25 18:50:00,2026-02-25 20:00:00,70,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
Aria Turner,aria.turner@msc.com,2026-02-25 18:42:00,2026-02-25 20:00:00,78,Participant,Week 10,Cloud Training,08-Oct-2024.csv,08-Oct-2024,Attended
James Williams,james.williams@msc.com,2026-02-25 18:31:00,2026-02-25 20:00:00,89,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Sarah Johnson,sarah.johnson@msc.com,2026-02-25 19:00:00,2026-02-25 20:00:00,60,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Michael Brown,michael.brown@msc.com,2026-02-25 18:05:00,2026-02-25 18:43:00,38,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Emily Davis,emily.davis@msc.com,2026-02-25 18:28:00,2026-02-25 20:00:00,92,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
John Miller,john.miller@msc.com,2026-02-25 18:12:00,2026-02-25 18:21:00,9,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Not Attended
Olivia Garcia,olivia.garcia@msc.com,2026-02-25 18:31:00,2026-02-25 20:00:00,89,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
David Martinez,david.martinez@msc.com,2026-02-25 18:23:00,2026-02-25 19:04:00,41,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Emma Wilson,emma.wilson@msc.com,2026-02-25 18:22:00,2026-02-25 20:00:00,98,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Daniel Anderson,daniel.anderson@msc.com,2026-02-25 18:38:00,2026-02-25 19:53:00,75,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Sophia Thomas,sophia.thomas@msc.com,2026-02-25 18:01:00,2026-02-25 18:25:00,24,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Not Attended
Robert Taylor,robert.taylor@msc.com,2026-02-25 18:04:00,2026-02-25 19:50:00,106,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Mia Lee,mia.lee@msc.com,2026-02-25 18:36:00,2026-02-25 19:36:00,60,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
William Harris,william.harris@msc.com,2026-02-25 18:33:00,2026-02-25 19:56:00,83,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Isabella Clark,isabella.clark@msc.com,2026-02-25 18:58:00,2026-02-25 19:21:00,23,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Not Attended
Joseph Lewis,joseph.lewis@msc.com,2026-02-25 18:36:00,2026-02-25 19:59:00,83,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Charlotte Robinson,charlotte.robinson@msc.com,2026-02-25 18:03:00,2026-02-25 19:09:00,66,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Benjamin Young,benjamin.young@msc.com,2026-02-25 18:20:00,2026-02-25 20:00:00,100,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Amelia Hall,amelia.hall@msc.com,2026-02-25 18:29:00,2026-02-25 19:35:00,66,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
Samuel King,samuel.king@msc.com,2026-02-25 18:29:00,2026-02-25 19:47:00,78,Participant,Week 10,Cloud Training,09-Oct-2024.csv,09-Oct-2024,Attended
